name,amenity,healthcare,facility_category,is_demand_point,is_candidate_station,latitude,longitude
دکتر انوشه اسدی,doctors,doctor,doctors,True,False,35.7407517,51.5331343
مطب تغذیه و رژیم درمانی بهاره آقایی,clinic,clinic,clinic,True,False,35.786679,51.4242104
مرکز دندانپزشکی دکتر علی ستوده,doctors,doctor,doctors,True,False,35.7525429,51.5096484
دکتر رضا پیرهادی,doctors,doctor,doctors,True,False,35.7288701,51.5202963
پزشک متخصص زنان  فلوشیپ لاپاراسکوپی دکتر اتوسا قاسمی,doctors,doctor,doctors,True,False,35.7356871,51.3390653
کلینیک پزشکی زیبایی دکتر ملینا پورکاظمی,doctors,doctor,doctors,True,False,35.803055,51.4345879
دکتر شادی احدی فر ( روانشناس و بازیگر),doctors,doctor,doctors,True,False,35.7557014,51.3331987
مطب دکتر سعید انتظاری,doctors,doctor,doctors,True,False,35.7703469,51.3629076
شفا صحت آزما,,laboratory,laboratory,True,False,35.7198519,51.4948829
مطب دکتر سیامک فائز,hospital,hospital,hospital,True,True,35.7231339,51.4231328
unnamed,doctors,clinic,doctors,True,False,35.7229965,51.423176
unnamed,hospital,hospital,hospital,True,True,35.7228031,51.4234543
کلینیک زیبایی یروشا,clinic,clinic,clinic,True,False,35.8190189,51.4914316
مطب دکتر محمد مجیدی,doctors,doctor,doctors,True,False,35.8077081,51.419527
کلینیک درمان واریس,doctors,doctor,doctors,True,False,35.7946792,51.434813
مطب دندانپزشکی دکتر مجید بهنام تقی پور,doctors,doctor,doctors,True,False,35.7652217,51.4346622
مرکز چکاپ هوشمند و جوانسازی ریترن,clinic,clinic,clinic,True,False,35.7699891,51.4403096
آزمایشگاه پاتوبیولوژی نوید سلامت,,laboratory,laboratory,True,False,35.7315532,51.4837298
کلینیک زیبایی دیورا,clinic,clinic,clinic,True,False,35.7906977,51.4213611
کلینیک تخصصی ارتوپدی فنی رجبی راد,clinic,clinic,clinic,True,False,35.7074732,51.3907532
مطب دندانپزشکی دکتر امید شهباز زاده,doctors,doctor,doctors,True,False,35.7685956,51.4197644
کلینیک زیبایی سمیه فلاح,doctors,doctor,doctors,True,False,35.6734607,51.3805025
دکتر کامران داودی راد,doctors,doctor,doctors,True,False,35.7169998,51.4154192
مرکز مشاوره و رواندرمانی خانه نیکان,clinic,clinic,clinic,True,False,35.7631494,51.4440181
مطب دکتر اشکان حاجی مصطفی زاده,doctors,doctor,doctors,True,False,35.800359,51.4825887
ساختمان پزشکی پارس,clinic,clinic,clinic,True,False,35.7316113,51.4596373
کلینیک تغذیه دکتر یگانه کیان,doctors,doctor,doctors,True,False,35.7711217,51.3669365
شفا کلینیک,clinic,,clinic,True,False,35.7080863,51.3888209
دکتر حمیدرضا بدیهی,doctors,clinic,doctors,True,False,35.7374273,51.5561933
Turan Hearing Aid Center,hospital,hospital,hospital,True,True,35.7417034,51.5326919
ساختمان میلاد,clinic,clinic,clinic,True,False,35.6569915,51.3678383
ازمایشگاه تشخیص طبی رایت,,laboratory,laboratory,True,False,35.6791524,51.4012244
دکتر علاء طهرانی فوق تخصص ریه,doctors,,doctors,True,False,35.6920177,51.4647596
کلینیک اریتمی دکتر امیر طاووسی,doctors,doctor,doctors,True,False,35.7520179,51.4109308
دکتر مریم شاه حسینی,doctors,doctor,doctors,True,False,35.7999922,51.4504124
مطب آقای دکتر سالار باغبانی,doctors,doctor,doctors,True,False,35.7391696,51.5931972
موسسه رادیولوژی و سونوگرافی دی,clinic,,clinic,True,False,35.6581611,51.3576834
مطب دکتر عبداله بهرامی متخصص قلب وعروق,doctors,doctor,doctors,True,False,35.6944755,51.2418033
مطب دکتر عابدی,doctors,doctor,doctors,True,False,35.7483507,51.3036951
مطب زیبایی دکتر رعنا هاشمی,doctors,doctor,doctors,True,False,35.7289611,51.4136049
كلینیك رادیولوژی و سونوگرافی مهر,clinic,clinic,clinic,True,False,35.751728,51.2883074
مطب دکتر دیناگل دربر متخصص داخلی,doctors,doctor,doctors,True,False,35.6975385,51.3661052
مطب ارتوپدی دکتر سالار باغبانی,doctors,doctor,doctors,True,False,35.7270797,51.3792286
درمانگاه کریمهٔ اهل بیت,clinic,,clinic,True,False,35.689719,51.3907752
Moukaran Hair Clinic,clinic,,clinic,True,False,35.7584869,51.4080708
دکتر مریم علی اکبر متخصص زنان,doctors,doctor,doctors,True,False,35.7828379,51.3761351
درمانگاه شبانه روزی سهند ( فتح الله زاده),clinic,clinic,clinic,True,False,35.6316371,51.3751678
دکتر مرضیه میری,doctors,,doctors,True,False,35.6905485,51.4580036
دکتر زهرامعصومی متخصص  زنان,doctors,doctor,doctors,True,False,35.6871699,51.3696717
کلینیک زیبایی استارلت,clinic,clinic,clinic,True,False,35.8088005,51.4154426
مطب دکتر حمیدرضا فاتح,doctors,doctor,doctors,True,False,35.7239309,51.4069644
دکتر مهدیه یوسفی,doctors,doctor,doctors,True,False,35.7550549,51.3039187
کلینیک پوست و مو آوینا,doctors,doctor,doctors,True,False,35.7550003,51.4123633
مطب پوست و مو زیبایی دکتر ملیحه عسگری,doctors,doctor,doctors,True,False,35.7564022,51.4506241
مطب دکتر محدثه داوری دهان و دندانپزشکی,doctors,doctor,doctors,True,False,35.7773072,51.4188608
دکتر پریسا ارجمندی,doctors,doctor,doctors,True,False,35.7489551,51.4501284
مطب دکتر مهدی حسن آبادی,doctors,,doctors,True,False,35.7118017,51.4023307
کلینیک دکتر عاطفه لارتی متخصص طب فیزیکی ستون فقرات و مفاصل,doctors,doctor,doctors,True,False,35.8077854,51.4412471
مرکز تغذیه و رژیم درمانی کیمیا,doctors,doctor,doctors,True,False,35.721286,51.4278713
دکتر ثریا موحد,doctors,doctor,doctors,True,False,35.7712793,51.378128
کلینیک روانشناسی روان الماس,doctors,psychotherapist,doctors,True,False,35.7635574,51.3044488
دکترغلامرضا موسوی مجد,doctors,doctor,doctors,True,False,35.7587465,51.4132234
کلینیک بایورزونانس ایران طب,clinic,clinic,clinic,True,False,35.7782962,51.3599947
مطب دکتر علی نریمانیENT,doctors,doctor,doctors,True,False,35.7680716,51.4603612
درمانگاه لرزاده,hospital,hospital,hospital,True,True,35.6642259,51.4394881
فیزیوتراپی شمس,doctors,doctor,doctors,True,False,35.741613,51.5468869
کلینیک دکتر محمدپور,clinic,clinic,clinic,True,False,35.8172136,51.4809171
مطب دکتر علیرضا جلیل زاده خویی,doctors,doctor,doctors,True,False,35.7390338,51.4092364
دکتر شهاب آفرینگاه,doctors,doctor,doctors,True,False,35.7987515,51.4607129
مطب دادمان,doctors,doctor,doctors,True,False,35.765879,51.3594338
کلینیک زیبایی فارال اسکین,doctors,doctor,doctors,True,False,35.7393739,51.4950574
رادیولوژی و سونوگرافی رسا,doctors,doctor,doctors,True,False,35.6912099,51.4721824
کلینیک دندان پزشکی هما,hospital,clinic,hospital,True,True,35.7761624,51.4229305
مطب دکتر سمیرا ازقندی,doctors,doctor,doctors,True,False,35.7820113,51.3764705
پزشکی هسته ای دکتر نقشینه,clinic,clinic,clinic,True,False,35.7559859,51.3267654
رادیولوژی فک و صورت نورا پرتو,doctors,doctor,doctors,True,False,35.7499662,51.4497821
آزمایشگاه پاتوبیولوژی لی لی,,laboratory,laboratory,True,False,35.7990384,51.4419392
دکتر علی فرهودی,doctors,doctor,doctors,True,False,35.7607523,51.4191283
طبابت داخلی کلیه و فشارخون دکتر حمید پیراسته,doctors,doctor,doctors,True,False,35.7472466,51.4110788
کلینیک رزانا,doctors,doctor,doctors,True,False,35.7698241,51.4179773
مطب دکتر علی یوسفی اودرجی,doctors,doctor,doctors,True,False,35.7614937,51.462079
مطب دکتر معصومه زینلیان,doctors,doctor,doctors,True,False,35.7090762,51.2792456
کلینیک لاغری ماهسان,clinic,clinic,clinic,True,False,35.7836029,51.3664873
شرکت داروسازی پارس حیان,,laboratory,laboratory,True,False,35.7720714,51.4203978
دکتر یلدا پورحسن متخصص زنان و زایمان و نازایی,doctors,doctor,doctors,True,False,35.7583175,51.3619418
کلینیک مشاوره اتاق ابی,doctors,doctor,doctors,True,False,35.7551746,51.2598845
دکتر سمیرا نوردی فلوشیپ ام اس,doctors,doctor,doctors,True,False,35.7579809,51.450715
مشاوره‌ روانشناسی وتحصیلی,doctors,doctor,doctors,True,False,35.7997069,51.4464287
مطب زیبایی دکتر نغمه دهقانیان,doctors,doctor,doctors,True,False,35.7628916,51.4427495
رادیولوژی و سونوگرافی آریا,clinic,clinic,clinic,True,False,35.7227892,51.3287473
مرکز تخصصی ارتوپدی فنی طارمی,clinic,clinic,clinic,True,False,35.742062,51.4528878
سکینه بهبودی کارشناس ارشد مامایی,doctors,doctor,doctors,True,False,35.7233159,51.328839
کلینیک مدرن,clinic,clinic,clinic,True,False,35.7324023,51.3561232
دکتر فاطمه شعبانی متخصص مغز و اعصاب,doctors,doctor,doctors,True,False,35.7221358,51.3322996
مطب دکترفرید عاملی,doctors,doctor,doctors,True,False,35.723248,51.4234888
کلینیک مدیسا سعادت آباد,doctors,doctor,doctors,True,False,35.7779503,51.3598359
ساختمان پزشکان المپیک,clinic,clinic,clinic,True,False,35.7459448,51.2628906
مطب دکتر فضلی فوق تخصص گوارش و کبد,doctors,doctor,doctors,True,False,35.7654305,51.3615605
دکتر سجاد محمدی,doctors,doctor,doctors,True,False,35.7797748,51.366338
دکتر هاجر تندگویان,doctors,doctor,doctors,True,False,35.7603928,51.4508974
آزمایشگاه دکتر ناجی,,laboratory,laboratory,True,False,35.751928,51.3041796
دکتر پریسا پورفرزانه,doctors,doctor,doctors,True,False,35.8207619,51.4338795
گروه پزشكى باور | Bavar Medical Group,doctors,doctor,doctors,True,False,35.7975159,51.4101968
مطب دکتر هادی آمالی,doctors,doctor,doctors,True,False,35.7602417,51.4141067
دکتر فریبرز عزیزی,doctors,doctor,doctors,True,False,35.6923334,51.4816944
مرکز مشاوره ساجد,doctors,doctor,doctors,True,False,35.7661663,51.3401773
دکتر غلامحسین رضاپور,doctors,doctor,doctors,True,False,35.7633487,51.4117618
کلینیک تخصصی زیبائی دکتر اکرم کریمیار,doctors,doctor,doctors,True,False,35.6372973,51.404622
طب سوزنی هستیا,clinic,clinic,clinic,True,False,35.7920542,51.4167351
دکتر سعيد اوسطي - دکترای تخصصی تغذیه,doctors,doctor,doctors,True,False,35.778393,51.3618201
آزمایشگاه تشخیص پزشکی پورسینا,,laboratory,laboratory,True,False,35.7591694,51.3121437
دکتر مانا رضایی مشاوره کودک و فرزندپروری,clinic,clinic,clinic,True,False,35.7823772,51.4144767
مطب دکتر مروارید احمدبیگی,doctors,doctor,doctors,True,False,35.7563414,51.4487214
دکتر زهرا اعمرائی,doctors,doctor,doctors,True,False,35.7380948,51.4788326
کلینیک آفتاب مرکز تخصصی پوست و مو و زیبایی,clinic,clinic,clinic,True,False,35.7510368,51.3278008
کلینیک درماژن,clinic,clinic,clinic,True,False,35.7780077,51.3601278
سونوگرافی ماموگرافی الزهرا,doctors,doctor,doctors,True,False,35.7180471,51.438271
دکتر محمدصادق حق‌پرست چشم‌پزشک,doctors,doctor,doctors,True,False,35.7985848,51.4407451
مطب پوست و مو دکتر ویدا شکیبا,doctors,doctor,doctors,True,False,35.8087242,51.4157432
كلينيك تخصصي پوست و زيبايي دكتر  فروردين,clinic,clinic,clinic,True,False,35.8062729,51.4715257
کلینیک زخم ابرا,clinic,clinic,clinic,True,False,35.6980175,51.2645644
دکتر علی حاجب,doctors,doctor,doctors,True,False,35.7752547,51.4638673
مطب روانشناسی سارا رشیدی,doctors,doctor,doctors,True,False,35.7926387,51.4180858
دکتر سارا اسماعیلوندی,doctors,doctor,doctors,True,False,35.7532645,51.263682
مطب دکتر مهرناز میرزایی,doctors,doctor,doctors,True,False,35.7537427,51.3662196
درمانگر زهرا نوشاد,doctors,doctor,doctors,True,False,35.7666536,51.4431299
مطب روان پزشکی دکتر علی نیک جو,doctors,doctor,doctors,True,False,35.7601197,51.441782
دکتر صالحیان جراح عمومی و عروق,doctors,doctor,doctors,True,False,35.7668199,51.4409634
مرکز مشاوره و ارائه خدمات پرستاری نشاط زندگی در منزل,doctors,doctor,doctors,True,False,35.6990235,51.3916419
آزمایشگاه پاتوبیولوژی و ژنتیک جردن,,laboratory,laboratory,True,False,35.7612197,51.4195045
fasdekhooncenter.com,hospital,hospital,hospital,True,True,35.7618688,51.4597708
دکتر علی شهابی,doctors,doctor,doctors,True,False,35.7775823,51.3589666
مطب دکتر هنگامه روحتافی,doctors,doctor,doctors,True,False,35.7255465,51.3358471
دکتر علی اصغر باباجانی,doctors,doctor,doctors,True,False,35.7588395,51.4132518
کلینیک آسمان,clinic,clinic,clinic,True,False,35.7755123,51.364347
مطب دکتر مهتاب آروان,doctors,doctor,doctors,True,False,35.7895391,51.3747648
مطب دکتر وحدت زنبوری- فوق تخصص غدد,doctors,doctor,doctors,True,False,35.7792735,51.4447057
دکتر بابک کشوری,doctors,doctor,doctors,True,False,35.7264098,51.4136741
دکتر مائده عابدین زاده,doctors,doctor,doctors,True,False,35.7706698,51.3745403
کلینیک نسیمی,clinic,clinic,clinic,True,False,35.7437515,51.3128923
مرکز تخصصی اکوکاردیوگرافی قلب جنین و کودک,hospital,hospital,hospital,True,True,35.6974337,51.4375592
مرکز اکو قلب جنین و کودک,doctors,doctor,doctors,True,False,35.6974088,51.4376996
